content_id,content_name,platform,mention_count,sentiment_score,trending_rank,recorded_date,source
C002,KBC Season 15,Instagram,49642.0,0.126,34,2024-03-07,SOCIAL
C002,KBC Season 15,YouTube,30841.0,-0.336,32,2024-03-07,SOCIAL
C002,KBC Season 15,Facebook,38938.0,0.741,35,2024-03-07,SOCIAL
C003,IPL 2024 Final,Twitter,14579.0,-0.746,12,2024-03-07,SOCIAL
C003,IPL 2024 Final,Instagram,39070.0,-0.919,50,2024-03-07,SOCIAL
C003,IPL 2024 Final,YouTube,1965.0,0.836,21,2024-03-07,SOCIAL
C003,IPL 2024 Final,Facebook,38713.0,-0.975,19,2024-03-07,SOCIAL
C004,Panchayat S3,Twitter,23082.0,0.479,29,2024-03-07,SOCIAL
C004,Panchayat S3,Instagram,15180.0,-0.24,36,2024-03-07,SOCIAL
C004,Panchayat S3,YouTube,23976.0,-0.431,21,2024-03-07,SOCIAL
C004,Panchayat S3,Facebook,47899.0,0.135,37,2024-03-07,SOCIAL
C005,Mirzapur S3,Twitter,14787.0,-0.446,12,2024-03-07,SOCIAL
C005,Mirzapur S3,Instagram,19134.0,-0.183,43,2024-03-07,SOCIAL
C005,Mirzapur S3,YouTube,48556.0,0.739,7,2024-03-07,SOCIAL
C005,Mirzapur S3,Facebook,8929.0,-0.623,15,2024-03-07,SOCIAL
C001,Anupamaa S1,Twitter,16284.0,0.875,4,2024-03-08,SOCIAL
C001,Anupamaa S1,Instagram,26735.0,-0.328,13,2024-03-08,SOCIAL
C001,Anupamaa S1,YouTube,24470.0,0.755,13,2024-03-08,SOCIAL
C001,Anupamaa S1,Facebook,46871.0,-0.263,31,2024-03-08,SOCIAL
C002,KBC Season 15,Twitter,20663.0,0.865,38,2024-03-08,SOCIAL
C002,KBC Season 15,Instagram,44044.0,0.083,37,2024-03-08,SOCIAL
C002,KBC Season 15,YouTube,26049.0,0.995,11,2024-03-08,SOCIAL
C002,KBC Season 15,Facebook,33115.0,-0.628,46,2024-03-08,SOCIAL
C003,IPL 2024 Final,Twitter,7966.0,0.189,1,2024-03-08,SOCIAL
C003,IPL 2024 Final,Instagram,34529.0,-0.02,32,2024-03-08,SOCIAL
C003,IPL 2024 Final,YouTube,,-0.35,31,2024-03-08,SOCIAL
C003,IPL 2024 Final,Facebook,33146.0,0.303,36,2024-03-08,SOCIAL
C004,Panchayat S3,Twitter,9687.0,0.557,31,2024-03-08,SOCIAL
C004,Panchayat S3,Instagram,12574.0,-0.07,28,2024-03-08,SOCIAL
C004,Panchayat S3,YouTube,16323.0,-0.905,31,2024-03-08,SOCIAL
C004,Panchayat S3,Facebook,29961.0,-0.561,42,2024-03-08,SOCIAL
C005,Mirzapur S3,Twitter,33881.0,0.449,28,2024-03-08,SOCIAL
C005,Mirzapur S3,Instagram,25319.0,-0.176,37,2024-03-08,SOCIAL
C005,Mirzapur S3,YouTube,32836.0,0.315,32,2024-03-08,SOCIAL
C005,Mirzapur S3,Facebook,33080.0,0.621,22,2024-03-08,SOCIAL
C001,Anupamaa S1,Twitter,829.0,0.582,49,2024-03-09,SOCIAL
C001,Anupamaa S1,Instagram,3720.0,0.372,19,2024-03-09,SOCIAL
C001,Anupamaa S1,YouTube,18282.0,0.992,43,2024-03-09,SOCIAL
C001,Anupamaa S1,Facebook,3138.0,-0.113,9,2024-03-09,SOCIAL
C002,KBC Season 15,Twitter,39461.0,-0.201,40,2024-03-09,SOCIAL
C002,KBC Season 15,Instagram,47897.0,0.979,50,2024-03-09,SOCIAL
C002,KBC Season 15,YouTube,48623.0,-0.946,6,2024-03-09,SOCIAL
C002,KBC Season 15,Facebook,1228.0,0.858,40,2024-03-09,SOCIAL
C003,IPL 2024 Final,Twitter,15259.0,0.421,45,2024-03-09,SOCIAL
C003,IPL 2024 Final,Instagram,9770.0,-0.19,10,2024-03-09,SOCIAL
C003,IPL 2024 Final,YouTube,,0.034,23,2024-03-09,SOCIAL
C003,IPL 2024 Final,Facebook,19082.0,-0.228,2,2024-03-09,SOCIAL
C004,Panchayat S3,Twitter,21895.0,0.242,43,2024-03-09,SOCIAL
C004,Panchayat S3,Instagram,,0.476,28,2024-03-09,SOCIAL
C004,Panchayat S3,YouTube,32859.0,-0.758,30,2024-03-09,SOCIAL
C004,Panchayat S3,Facebook,29071.0,-0.361,38,2024-03-09,SOCIAL
C005,Mirzapur S3,Twitter,36219.0,0.68,47,2024-03-09,SOCIAL
C005,Mirzapur S3,Instagram,29086.0,99.0,41,2024-03-09,SOCIAL
C005,Mirzapur S3,YouTube,20791.0,0.107,46,2024-03-09,SOCIAL
C005,Mirzapur S3,Facebook,,0.573,36,2024-03-09,SOCIAL
C001,Anupamaa S1,Twitter,30269.0,0.341,33,2024-03-10,SOCIAL
C001,Anupamaa S1,Instagram,44091.0,0.002,1,2024-03-10,SOCIAL
C001,Anupamaa S1,YouTube,32530.0,-0.341,21,2024-03-10,SOCIAL
C001,Anupamaa S1,Facebook,13238.0,0.381,1,2024-03-10,SOCIAL
C002,KBC Season 15,Twitter,23992.0,-0.608,26,2024-03-10,SOCIAL
C002,KBC Season 15,Instagram,22299.0,0.237,31,2024-03-10,SOCIAL
C002,KBC Season 15,YouTube,9401.0,-0.125,14,2024-03-10,SOCIAL
C002,KBC Season 15,Facebook,40680.0,0.891,3,2024-03-10,SOCIAL
C003,IPL 2024 Final,Twitter,29816.0,0.482,2,2024-03-10,SOCIAL
C003,IPL 2024 Final,Instagram,22985.0,-0.836,13,2024-03-10,SOCIAL
C003,IPL 2024 Final,YouTube,3078.0,-0.183,27,2024-03-10,SOCIAL
C003,IPL 2024 Final,Facebook,29488.0,-0.637,50,2024-03-10,SOCIAL
C004,Panchayat S3,Twitter,8520.0,0.069,21,2024-03-10,SOCIAL
C004,Panchayat S3,Instagram,25536.0,0.095,36,2024-03-10,SOCIAL
C004,Panchayat S3,YouTube,29584.0,0.563,12,2024-03-10,SOCIAL
C004,Panchayat S3,Facebook,31786.0,0.73,34,2024-03-10,SOCIAL
C005,Mirzapur S3,Twitter,21962.0,-0.551,37,2024-03-10,SOCIAL
C005,Mirzapur S3,Instagram,36586.0,0.542,8,2024-03-10,SOCIAL
C005,Mirzapur S3,YouTube,19025.0,0.957,47,2024-03-10,SOCIAL
C005,Mirzapur S3,Facebook,37685.0,-0.659,6,2024-03-10,SOCIAL
C001,Anupamaa S1,Twitter,14694.0,-0.054,31,2024-03-11,SOCIAL
C001,Anupamaa S1,Instagram,15916.0,-0.995,28,2024-03-11,SOCIAL
C001,Anupamaa S1,YouTube,,-0.616,3,2024-03-11,SOCIAL
C001,Anupamaa S1,Facebook,34780.0,-0.256,14,2024-03-11,SOCIAL
C002,KBC Season 15,Twitter,2284.0,-0.184,17,2024-03-11,SOCIAL
C002,KBC Season 15,Instagram,44891.0,0.843,14,2024-03-11,SOCIAL
C002,KBC Season 15,YouTube,27956.0,0.557,49,2024-03-11,SOCIAL
C002,KBC Season 15,Facebook,33909.0,0.858,28,2024-03-11,SOCIAL
C003,IPL 2024 Final,Twitter,29135.0,-0.676,35,2024-03-11,SOCIAL
C003,IPL 2024 Final,Instagram,25964.0,-0.149,43,2024-03-11,SOCIAL
C003,IPL 2024 Final,YouTube,27216.0,-0.908,26,2024-03-11,SOCIAL
C003,IPL 2024 Final,Facebook,31216.0,-0.039,23,2024-03-11,SOCIAL
C004,Panchayat S3,Twitter,37070.0,-0.289,16,2024-03-11,SOCIAL
C004,Panchayat S3,Instagram,48269.0,0.828,21,2024-03-11,SOCIAL
C004,Panchayat S3,YouTube,19145.0,-0.799,1,2024-03-11,SOCIAL
C004,Panchayat S3,Facebook,20970.0,0.887,49,2024-03-11,SOCIAL
C005,Mirzapur S3,Twitter,41964.0,0.338,29,2024-03-11,SOCIAL
C005,Mirzapur S3,Instagram,31648.0,0.8,9,2024-03-11,SOCIAL
C005,Mirzapur S3,YouTube,23286.0,0.954,19,2024-03-11,SOCIAL
C005,Mirzapur S3,Facebook,2662.0,-0.642,45,2024-03-11,SOCIAL
C001,Anupamaa S1,Twitter,49170.0,0.066,40,2024-03-12,SOCIAL
C001,Anupamaa S1,Instagram,48425.0,0.004,5,2024-03-12,SOCIAL
C001,Anupamaa S1,YouTube,1790.0,0.256,21,2024-03-12,SOCIAL
C001,Anupamaa S1,Facebook,21421.0,0.057,10,2024-03-12,SOCIAL
C002,KBC Season 15,Twitter,13943.0,-0.315,33,2024-03-12,SOCIAL
C002,KBC Season 15,Instagram,19233.0,0.512,31,2024-03-12,SOCIAL
C002,KBC Season 15,YouTube,41340.0,-0.702,34,2024-03-12,SOCIAL
C002,KBC Season 15,Facebook,1494.0,-0.694,8,2024-03-12,SOCIAL
C003,IPL 2024 Final,Twitter,1175.0,0.586,6,2024-03-12,SOCIAL
C003,IPL 2024 Final,Instagram,24338.0,-0.881,30,2024-03-12,SOCIAL
C003,IPL 2024 Final,YouTube,48278.0,0.9,49,2024-03-12,SOCIAL
C003,IPL 2024 Final,Facebook,19955.0,0.16,8,2024-03-12,SOCIAL
C004,Panchayat S3,Twitter,26712.0,-0.242,34,2024-03-12,SOCIAL
C004,Panchayat S3,Instagram,44082.0,-0.762,50,2024-03-12,SOCIAL
C004,Panchayat S3,YouTube,44699.0,0.644,6,2024-03-12,SOCIAL
C004,Panchayat S3,Facebook,22596.0,0.27,41,2024-03-12,SOCIAL
C005,Mirzapur S3,Twitter,25161.0,0.938,6,2024-03-12,SOCIAL
C005,Mirzapur S3,Instagram,15236.0,0.296,2,2024-03-12,SOCIAL
C005,Mirzapur S3,YouTube,46278.0,-0.449,43,2024-03-12,SOCIAL
C005,Mirzapur S3,Facebook,42987.0,-0.287,3,2024-03-12,SOCIAL
C001,Anupamaa S1,Twitter,2815.0,0.743,20,2024-03-13,SOCIAL
C001,Anupamaa S1,Instagram,22101.0,0.104,3,2024-03-13,SOCIAL
C001,Anupamaa S1,YouTube,42090.0,0.107,9,2024-03-13,SOCIAL
C001,Anupamaa S1,Facebook,8627.0,0.252,2,2024-03-13,SOCIAL
C002,KBC Season 15,Twitter,26716.0,0.748,37,2024-03-13,SOCIAL
C002,KBC Season 15,Instagram,40926.0,0.364,42,2024-03-13,SOCIAL
C002,KBC Season 15,YouTube,25293.0,-0.38,20,2024-03-13,SOCIAL
C002,KBC Season 15,Facebook,40982.0,-0.516,28,2024-03-13,SOCIAL
C003,IPL 2024 Final,Twitter,42641.0,-0.303,45,2024-03-13,SOCIAL
C003,IPL 2024 Final,Instagram,42664.0,0.649,3,2024-03-13,SOCIAL
C003,IPL 2024 Final,YouTube,44516.0,-0.549,42,2024-03-13,SOCIAL
C003,IPL 2024 Final,Facebook,25904.0,-0.578,14,2024-03-13,SOCIAL
C004,Panchayat S3,Twitter,26540.0,-0.414,9,2024-03-13,SOCIAL
C004,Panchayat S3,Instagram,10896.0,-0.391,21,2024-03-13,SOCIAL
C004,Panchayat S3,YouTube,33522.0,0.833,7,2024-03-13,SOCIAL
C004,Panchayat S3,Facebook,31853.0,-0.923,47,2024-03-13,SOCIAL
C005,Mirzapur S3,Twitter,14578.0,-0.529,5,2024-03-13,SOCIAL
C005,Mirzapur S3,Instagram,19550.0,0.742,43,2024-03-13,SOCIAL
C005,Mirzapur S3,YouTube,12157.0,-0.479,42,2024-03-13,SOCIAL
C005,Mirzapur S3,Facebook,,0.744,40,2024-03-13,SOCIAL
C001,Anupamaa S1,Twitter,41431.0,0.66,27,2024-03-14,SOCIAL
C001,Anupamaa S1,Instagram,26404.0,0.405,43,2024-03-14,SOCIAL
C001,Anupamaa S1,YouTube,,-0.93,3,2024-03-14,SOCIAL
C001,Anupamaa S1,Facebook,,-0.93,23,2024-03-14,SOCIAL
C002,KBC Season 15,Twitter,,0.183,46,2024-03-14,SOCIAL
C002,KBC Season 15,Instagram,36064.0,-0.964,45,2024-03-14,SOCIAL
C002,KBC Season 15,YouTube,47565.0,0.1,49,2024-03-14,SOCIAL
C002,KBC Season 15,Facebook,35734.0,0.598,27,2024-03-14,SOCIAL
C003,IPL 2024 Final,Twitter,32593.0,0.264,21,2024-03-14,SOCIAL
C003,IPL 2024 Final,Instagram,6947.0,-0.397,44,2024-03-14,SOCIAL
C003,IPL 2024 Final,YouTube,37806.0,-0.247,48,2024-03-14,SOCIAL
C003,IPL 2024 Final,Facebook,28773.0,-0.898,38,2024-03-14,SOCIAL
C004,Panchayat S3,Twitter,,0.89,14,2024-03-14,SOCIAL
C004,Panchayat S3,Instagram,4917.0,-0.004,1,2024-03-14,SOCIAL
C004,Panchayat S3,YouTube,38765.0,0.002,8,2024-03-14,SOCIAL
C004,Panchayat S3,Facebook,26183.0,0.939,35,2024-03-14,SOCIAL
C005,Mirzapur S3,Twitter,36862.0,-0.795,2,2024-03-14,SOCIAL
C005,Mirzapur S3,Instagram,15161.0,0.716,35,2024-03-14,SOCIAL
C005,Mirzapur S3,YouTube,19371.0,-0.241,7,2024-03-14,SOCIAL
C005,Mirzapur S3,Facebook,44622.0,-0.639,7,2024-03-14,SOCIAL
C001,Anupamaa S1,Twitter,24009.0,-0.891,25,2024-03-15,SOCIAL
C001,Anupamaa S1,Instagram,16640.0,-0.349,27,2024-03-15,SOCIAL
C001,Anupamaa S1,YouTube,25334.0,0.991,24,2024-03-15,SOCIAL
C001,Anupamaa S1,Facebook,28882.0,-0.537,10,2024-03-15,SOCIAL
C002,KBC Season 15,Twitter,22983.0,-0.562,7,2024-03-15,SOCIAL
C002,KBC Season 15,Instagram,8438.0,-0.117,38,2024-03-15,SOCIAL
C002,KBC Season 15,YouTube,32905.0,-0.095,12,2024-03-15,SOCIAL
C002,KBC Season 15,Facebook,10703.0,0.573,38,2024-03-15,SOCIAL
C003,IPL 2024 Final,Twitter,23342.0,0.856,48,2024-03-15,SOCIAL
C003,IPL 2024 Final,Instagram,41969.0,0.169,20,2024-03-15,SOCIAL
C003,IPL 2024 Final,YouTube,32100.0,-0.44,3,2024-03-15,SOCIAL
C003,IPL 2024 Final,Facebook,36496.0,-0.88,37,2024-03-15,SOCIAL
C004,Panchayat S3,Twitter,42538.0,0.011,29,2024-03-15,SOCIAL
C004,Panchayat S3,Instagram,7946.0,-0.068,15,2024-03-15,SOCIAL
C004,Panchayat S3,YouTube,42831.0,-0.559,49,2024-03-15,SOCIAL
C004,Panchayat S3,Facebook,22175.0,0.548,7,2024-03-15,SOCIAL
C005,Mirzapur S3,Twitter,,-0.926,18,2024-03-15,SOCIAL
C005,Mirzapur S3,Instagram,11404.0,-0.235,6,2024-03-15,SOCIAL
C005,Mirzapur S3,YouTube,17470.0,0.669,50,2024-03-15,SOCIAL
C005,Mirzapur S3,Facebook,,-0.104,27,2024-03-15,SOCIAL
C001,Anupamaa S1,Twitter,21921.0,-0.926,17,2024-03-16,SOCIAL
C001,Anupamaa S1,Instagram,17302.0,0.532,24,2024-03-16,SOCIAL
C001,Anupamaa S1,YouTube,12247.0,-0.14,19,2024-03-16,SOCIAL
C001,Anupamaa S1,Facebook,22710.0,0.364,33,2024-03-16,SOCIAL
C002,KBC Season 15,Twitter,,0.266,39,2024-03-16,SOCIAL
C002,KBC Season 15,Instagram,27237.0,0.477,19,2024-03-16,SOCIAL
C002,KBC Season 15,YouTube,47836.0,0.972,17,2024-03-16,SOCIAL
C002,KBC Season 15,Facebook,5756.0,0.32,37,2024-03-16,SOCIAL
C003,IPL 2024 Final,Twitter,7604.0,0.67,47,2024-03-16,SOCIAL
C003,IPL 2024 Final,Instagram,30437.0,0.115,17,2024-03-16,SOCIAL
C003,IPL 2024 Final,YouTube,39089.0,0.012,28,2024-03-16,SOCIAL
C003,IPL 2024 Final,Facebook,8949.0,-0.958,13,2024-03-16,SOCIAL
C004,Panchayat S3,Twitter,35986.0,0.616,29,2024-03-16,SOCIAL
C004,Panchayat S3,Instagram,16256.0,0.188,21,2024-03-16,SOCIAL
C004,Panchayat S3,YouTube,48330.0,-0.67,12,2024-03-16,SOCIAL
C004,Panchayat S3,Facebook,31244.0,0.34,1,2024-03-16,SOCIAL
C005,Mirzapur S3,Twitter,46305.0,0.603,19,2024-03-16,SOCIAL
C005,Mirzapur S3,Instagram,43346.0,0.352,20,2024-03-16,SOCIAL
C005,Mirzapur S3,YouTube,28710.0,-0.477,49,2024-03-16,SOCIAL
C005,Mirzapur S3,Facebook,17811.0,-0.993,11,2024-03-16,SOCIAL
C001,Anupamaa S1,Twitter,28629.0,0.388,13,2024-03-17,SOCIAL
C001,Anupamaa S1,Instagram,23188.0,-0.617,10,2024-03-17,SOCIAL
C001,Anupamaa S1,YouTube,21435.0,-0.294,25,2024-03-17,SOCIAL
C001,Anupamaa S1,Facebook,5756.0,0.114,10,2024-03-17,SOCIAL
C002,KBC Season 15,Twitter,28296.0,0.44,6,2024-03-17,SOCIAL
C002,KBC Season 15,Instagram,13719.0,0.067,8,2024-03-17,SOCIAL
C002,KBC Season 15,YouTube,45184.0,-0.28,5,2024-03-17,SOCIAL
C002,KBC Season 15,Facebook,,0.151,23,2024-03-17,SOCIAL
C003,IPL 2024 Final,Twitter,18002.0,0.859,41,2024-03-17,SOCIAL
C003,IPL 2024 Final,Instagram,23825.0,0.545,31,2024-03-17,SOCIAL
C003,IPL 2024 Final,YouTube,22334.0,-0.987,26,2024-03-17,SOCIAL
C003,IPL 2024 Final,Facebook,35565.0,0.007,4,2024-03-17,SOCIAL
C004,Panchayat S3,Twitter,33559.0,0.809,42,2024-03-17,SOCIAL
C004,Panchayat S3,Instagram,34545.0,0.845,45,2024-03-17,SOCIAL
C004,Panchayat S3,YouTube,967.0,-0.123,31,2024-03-17,SOCIAL
C004,Panchayat S3,Facebook,4806.0,-0.697,13,2024-03-17,SOCIAL
C005,Mirzapur S3,Twitter,13569.0,-0.386,45,2024-03-17,SOCIAL
C005,Mirzapur S3,Instagram,43613.0,-0.631,40,2024-03-17,SOCIAL
C005,Mirzapur S3,YouTube,13986.0,-0.023,7,2024-03-17,SOCIAL
C005,Mirzapur S3,Facebook,48157.0,0.566,10,2024-03-17,SOCIAL
C001,Anupamaa S1,Twitter,26754.0,-0.06,29,2024-03-18,SOCIAL
C001,Anupamaa S1,Instagram,,-0.512,27,2024-03-18,SOCIAL
C001,Anupamaa S1,YouTube,,-0.102,47,2024-03-18,SOCIAL
C001,Anupamaa S1,Facebook,28250.0,-0.122,28,2024-03-18,SOCIAL
C002,KBC Season 15,Twitter,40365.0,-0.329,33,2024-03-18,SOCIAL
C002,KBC Season 15,Instagram,33438.0,0.72,38,2024-03-18,SOCIAL
C002,KBC Season 15,YouTube,41686.0,0.689,49,2024-03-18,SOCIAL
C002,KBC Season 15,Facebook,25318.0,0.075,29,2024-03-18,SOCIAL
C003,IPL 2024 Final,Twitter,42053.0,0.413,49,2024-03-18,SOCIAL
C003,IPL 2024 Final,Instagram,19382.0,0.167,10,2024-03-18,SOCIAL
C003,IPL 2024 Final,YouTube,37794.0,-0.421,39,2024-03-18,SOCIAL
C003,IPL 2024 Final,Facebook,40114.0,-0.612,5,2024-03-18,SOCIAL
C004,Panchayat S3,Twitter,13289.0,-0.166,23,2024-03-18,SOCIAL
C004,Panchayat S3,Instagram,41859.0,0.77,11,2024-03-18,SOCIAL
C004,Panchayat S3,YouTube,47789.0,0.501,26,2024-03-18,SOCIAL
C004,Panchayat S3,Facebook,26895.0,0.009,46,2024-03-18,SOCIAL
C005,Mirzapur S3,Twitter,39653.0,0.928,1,2024-03-18,SOCIAL
C005,Mirzapur S3,Instagram,45106.0,-0.339,26,2024-03-18,SOCIAL
C005,Mirzapur S3,YouTube,42641.0,-0.155,29,2024-03-18,SOCIAL
C005,Mirzapur S3,Facebook,42447.0,0.003,49,2024-03-18,SOCIAL
C001,Anupamaa S1,Twitter,12337.0,-0.937,5,2024-03-19,SOCIAL
C001,Anupamaa S1,Instagram,26106.0,-0.753,46,2024-03-19,SOCIAL
C001,Anupamaa S1,YouTube,46711.0,0.554,7,2024-03-19,SOCIAL
C001,Anupamaa S1,Facebook,31797.0,-0.1,1,2024-03-19,SOCIAL
C002,KBC Season 15,Twitter,22483.0,-0.513,3,2024-03-19,SOCIAL
C002,KBC Season 15,Instagram,13690.0,0.109,35,2024-03-19,SOCIAL
C002,KBC Season 15,YouTube,14623.0,-0.621,7,2024-03-19,SOCIAL
C002,KBC Season 15,Facebook,42972.0,-0.362,43,2024-03-19,SOCIAL
C003,IPL 2024 Final,Twitter,47815.0,-0.808,2,2024-03-19,SOCIAL
C003,IPL 2024 Final,Instagram,7007.0,-0.204,18,2024-03-19,SOCIAL
C003,IPL 2024 Final,YouTube,35525.0,0.636,11,2024-03-19,SOCIAL
C003,IPL 2024 Final,Facebook,16453.0,-0.153,35,2024-03-19,SOCIAL
C004,Panchayat S3,Twitter,3922.0,0.737,39,2024-03-19,SOCIAL
C004,Panchayat S3,Instagram,14654.0,0.001,45,2024-03-19,SOCIAL
C004,Panchayat S3,YouTube,48439.0,0.829,42,2024-03-19,SOCIAL
C004,Panchayat S3,Facebook,24044.0,0.91,5,2024-03-19,SOCIAL
C005,Mirzapur S3,Twitter,7331.0,-0.293,50,2024-03-19,SOCIAL
C005,Mirzapur S3,Instagram,43887.0,0.788,37,2024-03-19,SOCIAL
C005,Mirzapur S3,YouTube,31821.0,0.088,7,2024-03-19,SOCIAL
C005,Mirzapur S3,Facebook,23658.0,-0.031,17,2024-03-19,SOCIAL
C001,Anupamaa S1,Twitter,5774.0,0.721,38,2024-03-20,SOCIAL
C001,Anupamaa S1,Instagram,5635.0,-0.957,25,2024-03-20,SOCIAL
C001,Anupamaa S1,YouTube,28038.0,-0.975,27,2024-03-20,SOCIAL
C001,Anupamaa S1,Facebook,12116.0,-0.529,25,2024-03-20,SOCIAL
C002,KBC Season 15,Twitter,23248.0,-0.881,26,2024-03-20,SOCIAL
C002,KBC Season 15,Instagram,2582.0,0.901,27,2024-03-20,SOCIAL
C002,KBC Season 15,YouTube,42896.0,-0.651,10,2024-03-20,SOCIAL
C002,KBC Season 15,Facebook,20477.0,0.726,32,2024-03-20,SOCIAL
C003,IPL 2024 Final,Twitter,36288.0,0.278,9,2024-03-20,SOCIAL
C003,IPL 2024 Final,Instagram,9576.0,0.866,22,2024-03-20,SOCIAL
C003,IPL 2024 Final,YouTube,6965.0,0.277,36,2024-03-20,SOCIAL
C003,IPL 2024 Final,Facebook,45733.0,-0.707,28,2024-03-20,SOCIAL
C004,Panchayat S3,Twitter,42123.0,-0.801,50,2024-03-20,SOCIAL
C004,Panchayat S3,Instagram,16137.0,-0.325,27,2024-03-20,SOCIAL
C004,Panchayat S3,YouTube,8316.0,-0.87,34,2024-03-20,SOCIAL
C004,Panchayat S3,Facebook,,-0.934,21,2024-03-20,SOCIAL
C005,Mirzapur S3,Twitter,31561.0,0.689,38,2024-03-20,SOCIAL
C005,Mirzapur S3,Instagram,32633.0,0.846,2,2024-03-20,SOCIAL
C005,Mirzapur S3,YouTube,25965.0,-0.728,40,2024-03-20,SOCIAL
C005,Mirzapur S3,Facebook,34405.0,-0.871,37,2024-03-20,SOCIAL
C001,Anupamaa S1,Twitter,40194.0,-0.045,23,2024-03-21,SOCIAL
C001,Anupamaa S1,Instagram,12154.0,0.735,28,2024-03-21,SOCIAL
C001,Anupamaa S1,YouTube,34897.0,-0.209,24,2024-03-21,SOCIAL
C001,Anupamaa S1,Facebook,3351.0,0.961,14,2024-03-21,SOCIAL
C002,KBC Season 15,Twitter,27543.0,0.105,49,2024-03-21,SOCIAL
C002,KBC Season 15,Instagram,,0.114,44,2024-03-21,SOCIAL
C002,KBC Season 15,YouTube,10845.0,-0.773,3,2024-03-21,SOCIAL
C002,KBC Season 15,Facebook,29101.0,0.908,31,2024-03-21,SOCIAL
C003,IPL 2024 Final,Twitter,12942.0,-0.892,44,2024-03-21,SOCIAL
C003,IPL 2024 Final,Instagram,29812.0,-0.834,18,2024-03-21,SOCIAL
C003,IPL 2024 Final,YouTube,49542.0,-0.605,2,2024-03-21,SOCIAL
C003,IPL 2024 Final,Facebook,12880.0,0.238,39,2024-03-21,SOCIAL
C004,Panchayat S3,Twitter,10261.0,-0.948,4,2024-03-21,SOCIAL
C004,Panchayat S3,Instagram,22466.0,0.691,48,2024-03-21,SOCIAL
C004,Panchayat S3,YouTube,43678.0,-0.218,26,2024-03-21,SOCIAL
C004,Panchayat S3,Facebook,2692.0,-0.035,41,2024-03-21,SOCIAL
C005,Mirzapur S3,Twitter,11717.0,0.97,19,2024-03-21,SOCIAL
C005,Mirzapur S3,Instagram,32372.0,-0.429,21,2024-03-21,SOCIAL
C005,Mirzapur S3,YouTube,42913.0,-0.102,34,2024-03-21,SOCIAL
C005,Mirzapur S3,Facebook,,0.069,34,2024-03-21,SOCIAL
C001,Anupamaa S1,Twitter,40473.0,-0.656,15,2024-03-22,SOCIAL
C001,Anupamaa S1,Instagram,11125.0,-0.076,35,2024-03-22,SOCIAL
C001,Anupamaa S1,YouTube,7781.0,0.78,12,2024-03-22,SOCIAL
C001,Anupamaa S1,Facebook,10105.0,0.192,14,2024-03-22,SOCIAL
C002,KBC Season 15,Twitter,11432.0,-0.73,30,2024-03-22,SOCIAL
C002,KBC Season 15,Instagram,44049.0,0.358,50,2024-03-22,SOCIAL
C002,KBC Season 15,YouTube,21594.0,-0.488,8,2024-03-22,SOCIAL
C002,KBC Season 15,Facebook,,0.185,44,2024-03-22,SOCIAL
C003,IPL 2024 Final,Twitter,16406.0,0.101,19,2024-03-22,SOCIAL
C003,IPL 2024 Final,Instagram,32166.0,0.542,24,2024-03-22,SOCIAL
C003,IPL 2024 Final,YouTube,,-0.531,6,2024-03-22,SOCIAL
C003,IPL 2024 Final,Facebook,33252.0,0.074,20,2024-03-22,SOCIAL
C004,Panchayat S3,Twitter,23758.0,0.2,30,2024-03-22,SOCIAL
C004,Panchayat S3,Instagram,35887.0,-0.896,31,2024-03-22,SOCIAL
C004,Panchayat S3,YouTube,41333.0,0.662,37,2024-03-22,SOCIAL
C004,Panchayat S3,Facebook,11483.0,0.473,18,2024-03-22,SOCIAL
C005,Mirzapur S3,Twitter,49482.0,-0.143,26,2024-03-22,SOCIAL
C005,Mirzapur S3,Instagram,27041.0,0.974,34,2024-03-22,SOCIAL
C005,Mirzapur S3,YouTube,15971.0,-0.044,23,2024-03-22,SOCIAL
C005,Mirzapur S3,Facebook,23658.0,0.956,42,2024-03-22,SOCIAL
C001,Anupamaa S1,Twitter,24053.0,0.297,18,2024-03-23,SOCIAL
C001,Anupamaa S1,Instagram,22132.0,0.088,35,2024-03-23,SOCIAL
C001,Anupamaa S1,YouTube,32398.0,-0.278,1,2024-03-23,SOCIAL
C001,Anupamaa S1,Facebook,48706.0,-0.0,30,2024-03-23,SOCIAL
C002,KBC Season 15,Twitter,2154.0,0.234,4,2024-03-23,SOCIAL
C002,KBC Season 15,Instagram,48055.0,-0.623,29,2024-03-23,SOCIAL
C002,KBC Season 15,YouTube,9590.0,-0.81,5,2024-03-23,SOCIAL
C002,KBC Season 15,Facebook,14978.0,0.532,38,2024-03-23,SOCIAL
C003,IPL 2024 Final,Twitter,46408.0,0.001,19,2024-03-23,SOCIAL
C003,IPL 2024 Final,Instagram,12744.0,-0.581,8,2024-03-23,SOCIAL
C003,IPL 2024 Final,YouTube,49734.0,-0.25,27,2024-03-23,SOCIAL
C003,IPL 2024 Final,Facebook,38155.0,-0.159,2,2024-03-23,SOCIAL
C004,Panchayat S3,Twitter,7671.0,-0.902,20,2024-03-23,SOCIAL
C004,Panchayat S3,Instagram,26688.0,-0.938,40,2024-03-23,SOCIAL
C004,Panchayat S3,YouTube,44479.0,-0.6,14,2024-03-23,SOCIAL
C004,Panchayat S3,Facebook,21522.0,-0.629,28,2024-03-23,SOCIAL
C005,Mirzapur S3,Twitter,11003.0,0.972,25,2024-03-23,SOCIAL
